game,session_code,trial,player_id,participant_code,role,t_ms,x,y,zone
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1750,0.5492424242424242,0.4616977225672878,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1782,0.5427489177489178,0.468944099378882,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1816,0.5146103896103896,0.49585921325051757,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1848,0.4550865800865801,0.5372670807453416,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1881,0.43777056277056275,0.5445134575569358,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1914,0.4512987012987013,0.5383022774327122,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1947,0.49783549783549785,0.515527950310559,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,1980,0.5708874458874459,0.5196687370600414,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2016,0.5627705627705628,0.5434782608695652,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2046,0.533008658008658,0.5548654244306418,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2080,0.49404761904761907,0.5434782608695652,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2112,0.4843073593073593,0.5217391304347826,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2145,0.487012987012987,0.4824016563146998,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2178,0.49296536796536794,0.463768115942029,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2211,0.49296536796536794,0.46273291925465837,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2245,0.48647186147186144,0.4772256728778468,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2277,0.48268398268398266,0.5,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2310,0.49242424242424243,0.5424430641821946,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2343,0.5551948051948052,0.5921325051759835,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2379,0.5952380952380952,0.5683229813664596,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2409,0.5941558441558441,0.5434782608695652,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2443,0.5378787878787878,0.5134575569358178,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2475,0.49567099567099565,0.5072463768115942,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2508,0.46374458874458874,0.5072463768115942,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2541,0.46320346320346323,0.5093167701863354,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2574,0.5,0.5279503105590062,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2607,0.5422077922077922,0.5362318840579711,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2640,0.5784632034632035,0.5434782608695652,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2673,0.5762987012987013,0.5455486542443064,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2706,0.5194805194805194,0.5455486542443064,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2740,0.44696969696969696,0.5269151138716356,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2772,0.42424242424242425,0.515527950310559,NONE
matching_pennies,tvy419q7,1,1,56gbn29a,matcher,2805,0.42478354978354976,0.505175983436853,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,46,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,76,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,101,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,134,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,168,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,201,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,234,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,265,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,313,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,335,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,368,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,404,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,431,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,471,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,501,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,533,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,566,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,600,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,633,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,670,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,694,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,736,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,761,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,801,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,832,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,863,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,901,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,932,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,969,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1001,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1031,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1062,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1094,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1122,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1184,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1188,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1235,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1261,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1296,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1327,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1360,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1399,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1432,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1457,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1488,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1525,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1563,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1595,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1617,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1651,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1684,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1717,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1749,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1783,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1818,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1851,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1883,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1923,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1950,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,1983,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2014,0.5,0.5,NONE
matching_pennies,tvy419q7,1,2,0vhb90w3,avoider,2046,0.5,0.5,NONE
